focal_code,focal_name,focal_industry,focal_business_excerpt,candidate_id_within_focal,peer_code,peer_name_final,peer_industry_final,candidate_source_system,source_rank,product_similarity,peer_business_excerpt,llm_selected_rank_1_to_5,llm_is_direct_product_market_peer_0_1,llm_reason
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,5,601969,海南矿业,黑色金属矿采选业,annual_same_industry,5,0.169766875504168,铁矿石采 选和销售 黑色 有色及非金属矿石采选钢铁产品橡胶制品旅馆业机械设备 配件制造 加工 维修有色金属冶炼汽车运输 汽车维修 机动车检测房产出租技术咨询服务建筑材料 化工产品 危险品除外 水质净化制品 氧气 医用氧气的销售电力生产销售进出口业务劳保用品五金交电电力压力管道通讯设施工程安装及维修电气试验自有房屋及机动设备租赁劳务派遣电信服务 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,6,000762,西藏矿业,有色金属矿采选业,csmar_scope,2,0.1282415747335585,铬矿 硼矿 铅锌矿 锡矿 高岭土 铜矿 金矿 锂矿的开采及销售等 铬铁矿开采与销售 锂精矿开采与销售 主要产品为铬铁矿产品 锂精矿产品 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,7,600010,包钢股份,黑色金属冶炼和压延加工业,csmar_scope,3,0.1110643414680597,生产 销售黑色金属 钢铁制品及其压延加工产品 生产销售黑色金属及其延压加工产品 冶金机械 设备及配件 焦炭及焦化副产品生产和销售 汽车货物运输 钢铁生产技术咨询等 主要产品为钢铁产品 铁精粉 稀土精矿的生产和销售 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,8,000737,北方铜业,有色金属冶炼和压延加工业,csmar_scope,5,0.1037971785686715,铜矿开采 铜选矿 冶炼 加工制品 含金铜精矿 阳极泥 金锭 银锭 硫酸 硒粉 铜及铜合金 高精度铜板带 高性能压延铜箔 覆铜板的生产销售 铜金属的开采 选矿 冶炼及销售等主要产品为阴极铜 金锭 银锭 铜合金带材及压延铜箔副产品为硫酸 海绵钯等 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,9,000833,粤桂股份,综合,csmar_scope,6,0.0995154925711136,食糖 纸 酒精及轻质碳酸钙的制造 销售硫铁矿的开采和硫酸的制造与销售 食糖 纸 纸浆 硫铁矿 硫酸 铁矿粉 磷肥等的生产 销售 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,10,000778,新兴铸管,金属制品业,csmar_scope,7,0.0945955949669612,离心球墨铸铁管 灰铁排水管 新型复合管材及配套管件的生产 销售等 离心球墨铸铁管 灰铁排水管 新型复合管材及配套管件;铸造及机械设备及相关产品 氧气制备及其副产品氩气 氮气的生产 销售;钢铁冶炼及压延加工;与上述业务相关的技术开发 技术服务 工程设计 工程建设承包 凭资质证书经营 ;货物和技术的进出口 国家限定公司经营或禁止进出口的商品和技术除外 ;与上述业务相关的原材料 铁矿石 铁精粉 烧结矿 球团矿 焦炭 焦粉 焦粒 合金料 钢材 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,11,000977,浪潮信息,计算机、通信和其他电子设备制造业,csmar_scope,8,0.0906662009017357,计算机硬件 软件及系统集成的开发 生产 销售 主要产品和服务为计算机软硬件及外围设备制造与销售;互联网设备制造与销售;通信设备制造与销售;云计算设备制造与销售;信息技术咨询服务;网络技术服务;信息安全设备制造与销售 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,12,601020,华钰矿业,有色金属矿采选业,csmar_scope,9,0.0841503197453375,有色金属采矿 选矿 地质勘查及贸易业务 铜 锌多金属矿开采;铅矿 锌多金属矿开采;铅锌多金属矿详查;固体矿勘察;矿产品选矿 加工 销售;有色金属贸易;矿山设备销售;矿产信息咨询服务;选矿试验;实验器材;化工产品 不含危化品 ;建材贸易;房屋租赁 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,13,600756,浪潮软件,软件和信息技术服务业,csmar_scope,10,0.077639142234358,主要经营通信及计算机软硬件技术开发 生产 销售 通信及计算机软硬件技术开发 生产 销售;通信及计算机网络工程技术咨询 技术培训;通信工程施工总承包;资格证书许可范围内的进出口业务 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,14,000426,兴业银锡,有色金属矿采选业,annual_global_ai_stripped,1,0.3289968442271223,金属矿石及非金属矿石采选 冶炼 加工 销售 矿山机械配件加工 销售 化工产品 除专营 五金 机电销售 有色金属及贵金属采选与冶炼 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,15,601168,西部矿业,有色金属矿采选业,annual_global_ai_stripped,5,0.294868492745673,经营一体化的基本金属开采 冶炼及贸易业务 有色金属的采矿 选矿及冶炼和金属贸易及对关联单位办理金融业务 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,16,002155,湖南黄金,有色金属矿采选业,annual_global_ai_stripped,6,0.283512119367713,金锑钨及其共 伴 生矿的勘探 开采 冶炼和加工 从事黄金 锑 钨的勘探 开采 选冶;金锭 锑及锑制品 钨及钨制品的生产 销售;工程测量控制地形 矿山测量;经营商品和技术的进出口业务;以自有资产对矿山企业 高新技术项目和企业投资自有资产管理;管理 技术咨询服务 依法须经批准的项目经相关部门批准后方可开展经营活动 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,17,000506,*ST 中润,有色金属矿采选业,annual_global_ai_stripped,7,0.2819377712630277,矿产资源勘探与开发投资 矿产品加工与销售 公司股权投资 矿产资源勘探 开发以及房地产业租赁 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,18,000060,中金岭南,有色金属冶炼和压延加工业,annual_global_ai_stripped,9,0.2599094130382395,铅锌精矿开采及冶炼 有色金属贸易等 铅锌铜等有色金属的采矿 选矿 冶炼和深加工一体化生产 贸易 金融 期货经纪及投资业务 公司主要产品有铅锌精矿 铜精矿 铅锭 锌锭及锌合金 阴极铜 白银 黄金 镉锭 锗锭 铟锭 工业硫酸 硫磺等产品 ,,,
000655,金岭矿业,黑色金属矿采选业,铁矿开采 铁精粉 铜精粉 钴精粉的生产 销售 铁精粉 铜精粉 球团的生产 销售;铁矿开采;机械设备及备件制造与销售;许可范围内发电业务等 ,19,000960,锡业股份,有色金属冶炼和压延加工业,annual_global_ai_stripped,10,0.2522899936475886,精锡 锡铅焊料系列产品及锡的深加工 有色金属锡产品的生产和销售业务形成了锡 铜 锌 铟及其他有色金属纵向一体化的产业格局拥有锡金属勘探 开采 选矿和冶炼产业链 目前本公司主要产品有锡锭 阴极铜 锌锭 铟锭等 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,1,002437,誉衡药业,医药制造业,annual_same_industry,1,0.5077421565424449,药品生产和药品代理销售 生产销售片剂 胶囊剂 颗粒剂 粉针剂 均为头孢菌素类 粉针剂 激素类 干混悬剂 小容量注射剂 含抗肿瘤药 冻干粉针剂 含抗肿瘤药 头孢菌素类 栓剂 原料药 秦龙苦素 炎琥宁 依托咪酯 氟比洛芬酯 进口药品分包装 注射剂 玻璃酸钠注射液 ;技术咨询 工艺技术转让 技术开发 本集团主要产品是鹿瓜多肽注射液 安脑丸 安脑片 氯化钾缓释片 注射用磷酸肌酸钠 银杏达莫注射液 注射用多种维生素 12 注射用氟尿嘧啶 注射用盐,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,2,002900,哈三联,医药制造业,annual_same_industry,2,0.5008100992674129,化学药品制剂的研发 生产和销售 主要产品和服务为药品生产与销售 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,3,002755,奥赛康,医药制造业,annual_same_industry,3,0.4918104846563587,主营产品涵盖农资 汽车同时经营医药的服务城乡人民生产生活综合平台主营业务涉及农业综合服务 汽车商贸服务和医药生产销售等 药品生产 按许可证所列范围经营 新药的研发及相关技术咨询 服务等 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,4,002898,赛隆药业,医药制造业,annual_same_industry,4,0.4801941035289963,药品的研发 生产 营销及技术服务 化学原料药 化学药制剂的生产 销售和研发;饮料 化妆品生产 销售;营养和保健食品生产 销售 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,5,002262,恩华药业,医药制造业,annual_same_industry,5,0.4798762742685419,中枢神经药物制剂及原料药的生产和销售 医药商业 冻干粉针剂 小容量注射剂 片剂 硬胶囊剂 精神药品 原料药 麻醉药品的制造 销售;普货运输;药品研发 技术咨询 技术转让;自营和代理各类商品及技术的进出口业务 国家限定企业经营或禁止进出口的商品和技术除外 ;医药中间体的销售;日用化学品 化学危险品除外 日用百货销售;房屋 机器设备及设施租赁;停车管理服务 依法须经批准的项目经相关部门批准后方可开展经营活动 许可项目 第三类医疗器械生产;第,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,6,000989,ST 九芝,医药制造业,annual_same_industry,6,0.4765589566002885,肝炎系列药和补血系列药的生产和销售芝牌乙肝宁冲剂 颗粒剂及神箭牌驴胶补血冲剂 中药研发 生产和销售等业务为核心逐步探索布局干细胞 中医医疗健康服务 药食同源系列大健康产品等创新业务是一家集科研 生产 销售 健康管理于一体的现代大型医药企业 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,7,002864,盘龙药业,医药制造业,annual_same_industry,7,0.4761902887164816,中成药的研发 生产和销售 药材规范化种植 药品生产 研发 销售及医药物流 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,8,002940,昂利康,医药制造业,annual_same_industry,8,0.467031231952123,化学原料药及制剂的研发 生产和销售 片剂 含头孢菌素类 硬胶囊剂 含头孢菌素类 颗粒剂 头孢菌素类 冻干粉针剂 青霉素类 原料药 甾体类生物产品及植物提取物的研发 生产和销售 产品主要有 原料药及抗感染类 呼吸系统类 心脑血管类 消化系统类等化学制剂类药品 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,9,000623,吉林敖东,医药制造业,annual_same_industry,9,0.4620245254071045,制药业为主导产业 集养殖 种植 房地产开发 商业 机械修理 仓储 饮食服务业 运输等多业经营 种植养殖 商业 国家专项控制 专营除外 ;机械修理 仓储;本企业生产 科研所需的原辅材料 机械设备 仪器仪表 零配件 国家实行核定公司经营的12种进口商品除外 进口;医药工业 医药商业 医药科研与开发;汽车租赁服务;自有房地产经营活动 依法须经批准的项目经相关部门批准后方可开展经营活动 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,10,000153,丰原药业,医药制造业,annual_same_industry,10,0.4579560293767069,各种药品 保健品的研制 开发 生产和销售 许可项目 药品生产;药品批发;食品生产;食品销售;食品互联网销售;饲料添加剂生产 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 医学研究和试验发展;生物化工产品技术研发;技术服务 技术开发 技术咨询 技术交流 技术转让 技术推广;医用包装材料制造;包装材料及制品销售;饲料添加剂销售;初级农产品收购;食用农产品批发;食用农产品零售 除许可,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,11,600701,*ST 工新,软件和信息技术服务业,csmar_scope,1,0.1795438731209474,高新技术产品的开发 生产和销售 高新技术及产品的开发生产销售和技术服务技术咨询技术培训技术转让;国内商业 国家有专项限制经营的商品除外 按建委核定的资质等级从事房地产开发 仅限分支机构使用 按国家对外贸易经济合作部核定的项目进行进出口业务;研发生产销售农用车及汽车配件;购销摩托车;以下项目仅限分支机构经营 大豆 玉米收购 加工 销售;保健品系列产品的研发 制造 销售;生产 销售食用植物油;销售饲料;仓储及代料加工 以上项目需国家专项审批,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,12,000897,津滨发展,房地产业,csmar_scope,2,0.1430197319554884,基础设施的开发 建设与经营 房地产开发;食品销售 凭许可证开展经营活动 ;自营或代理货物及技术的进出口 法律 法规 国务院决定禁止的不得经营;应经审批的未获批准前不得经营;法律 法规 国务院决定未规定审批的自主经营 依法须经批准的项目经相关部门批准后方可开展经营活动 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,13,000732,ST 泰禾,房地产业,csmar_scope,3,0.1266932650225395,农药产品 化工产品及医药产品的生产及销售 房地产开发及经营等 房地产开发经营;本公司商标特许经营;酒店管理;物业管理;园林绿化工程的设计 施工;商业物资供销 专营 专控 专卖及专项审批的商品除外 ;对外贸易;技术开发及技术转让;对第一产业 第二产业及第三产业的投资及投资管理;营养健康咨询服务;金融信息服务;企业管理咨询 依法须经批准的项目经相关部门批准后方可开展经营活动 主要产品是开发的住宅地产 商业地产等 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,14,000965,天保基建,房地产业,csmar_scope,4,0.1256522210214865,主营业务主要从事房地产开发 基础设施开发建设 经营;以自有资金对房地产进行投资;商品房销售;房地产中介服务;自有房屋租赁;物业管理;工程项目管理服务 依法须经批准的项目经相关部门批准后方可开展经营活动 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,15,000511,*ST 烯碳,非金属矿物制品业,csmar_scope,5,0.1230239021582429,基础设施开发与建设 旅游服务 宾馆经营 石墨类产品石墨烯及纳米烯碳素类产品耐火材料活性碳类产品烯碳新材料稀土碳基复合材料矿产品金属和非金属材料销售 不含危险化学品 烯碳新材料技术开发和技术转让城市基础设施投资 旅游服务餐饮服务住宿房地产开发装修装饰建筑工程设计施工限分公司持证经营 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,16,600393,粤泰股份,房地产业,csmar_scope,6,0.1123185981156958,房地产 房地产开发经营;房地产中介服务;房地产咨询服务;物业管理;场地租赁 不含仓储 ;房屋租赁;自有房地产经营活动;房屋建筑工程施工;企业自有资金投资;商品批发贸易 许可审批类商品除外 ;非金属矿及制品批发 国家专营专控类除外 ;金属及金属矿批发 国家专营专控类除外 ;企业管理咨询服务;园林绿化工程服务;林木育种 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,17,000548,湖南投资,道路运输业,csmar_scope,7,0.1074044134095456,城市基础设施和房地产建设 开发 投资建设并收费经营公路 桥梁及各类城市基础设施;投资开发经营房地产业;投资经营酒店业 娱乐业 限由分支机构凭许可证经营 ;物业管理;投资高新技术产业 广告业 法律法规允许的其他产业 依法须经批准的项目经相关部门批准后方可开展经营活动 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,18,600403,大有能源,煤炭开采和洗选业,csmar_scope,8,0.1061521778767466,原煤开采 原煤开采 限分支机构凭有效许可证经营 ;煤炭批发经营;对煤炭行业的投资;煤炭洗选加工 限分支机构经营 ;自有铁路专用线煤炭运输;国内贸易;对外贸易 国家限定公司经营或禁止进出口的商品及技术除外 ;技术服务 咨询服务;取水 供水 供暖 限分支机构经营 ;设备 房屋租赁 以上范围凡需审批的未获批准前不得经营 ,,,
000661,长春高新,医药制造业,以生物制药 中成药生产及销售 房地产开发为主导产业 辅以开发区基础设施建设 物业管理等 高新技术产品的开发 生产 销售及服务基础设施的开发建设;新药开发 技术转让 咨询服务;物业管理;高新成果转让及中介服务;商业供销业 国家有专项限制经营的商品除外 ;餐饮 娱乐 旅馆 办时需许可 ;培训;集中供热;产业投资 医药产业 以上各项仅限分公司 子公司持证经营 绿化景观工程设计 施工及维护 企业营销策划 广告策划 社会经济信息咨询 房地产中介服务 房屋销售代理 仅限分支机构持证经营 ;企业管理咨询 以上各项国家法律法规禁止,19,003033,征和工业,铁路、船舶、航空航天和其他运输设备制造业,csmar_scope,9,0.1036274687933064,各类链传动系统的研发 制造和销售 链条 链轮 汽车 农业机械 摩托车 游艇 飞机零部件的设计 生产 销售及售后服务;销售 润滑油;货物进出口 国家法律 法规禁止的不得经营法律 法规限制经营的取得许可后方可经营 依法须经批准的项目经相关部门批准后方可开展经营活动 ,,,
